date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-02-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,52,15,5,1,1902_52_15_5,1
2016-03-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,52,15,5,1,1902_52_15_5,1
2016-07-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,52,15,5,1,1902_52_15_5,1
2016-08-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,52,15,5,1,1902_52_15_5,1
2016-09-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,52,15,5,1,1902_52_15_5,1
2016-10-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,52,15,5,1,1902_52_15_5,1
2016-02-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Auserd,1902,55,15,33,1,1902_55_15_33,
2016-03-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Auserd,1902,55,15,33,1,1902_55_15_33,
2016-07-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Auserd,1902,55,15,33,1,1902_55_15_33,
2016-08-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Auserd,1902,55,15,33,1,1902_55_15_33,
2016-09-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Auserd,1902,55,15,33,1,1902_55_15_33,
2016-10-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Auserd,1902,55,15,33,1,1902_55_15_33,
2016-02-15,Beans (white) - Retail,KG,pulses and nuts,180.0,DZD,Algeria,Tindouf,383,Auserd,1902,66,15,5,5,1902_66_15_5,
2016-03-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Auserd,1902,66,15,5,5,1902_66_15_5,
2016-07-15,Beans (white) - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Auserd,1902,66,15,5,5,1902_66_15_5,
2016-08-15,Beans (white) - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,66,15,5,5,1902_66_15_5,
2016-09-15,Beans (white) - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Auserd,1902,66,15,5,5,1902_66_15_5,
2016-10-15,Beans (white) - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Auserd,1902,66,15,5,5,1902_66_15_5,
2016-02-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,81,15,15,3,1902_81_15_15,
2016-03-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,81,15,15,3,1902_81_15_15,
2016-07-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,81,15,15,3,1902_81_15_15,
2016-08-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,81,15,15,3,1902_81_15_15,
2016-09-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,81,15,15,3,1902_81_15_15,
2016-10-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,81,15,15,3,1902_81_15_15,
2016-02-15,Potatoes - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,83,15,5,1,1902_83_15_5,
2016-03-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,83,15,5,1,1902_83_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,75.0,DZD,Algeria,Tindouf,383,Auserd,1902,83,15,5,1,1902_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,60.0,DZD,Algeria,Tindouf,383,Auserd,1902,83,15,5,1,1902_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,75.0,DZD,Algeria,Tindouf,383,Auserd,1902,83,15,5,1,1902_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,75.0,DZD,Algeria,Tindouf,383,Auserd,1902,83,15,5,1,1902_83_15_5,
2016-02-15,Eggs - Retail,30 pcs,"meat, fish and eggs",280.0,DZD,Algeria,Tindouf,383,Auserd,1902,92,15,69,2,1902_92_15_69,
2016-03-15,Eggs - Retail,30 pcs,"meat, fish and eggs",280.0,DZD,Algeria,Tindouf,383,Auserd,1902,92,15,69,2,1902_92_15_69,
2016-07-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Auserd,1902,92,15,69,2,1902_92_15_69,
2016-08-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Auserd,1902,92,15,69,2,1902_92_15_69,
2016-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Auserd,1902,92,15,69,2,1902_92_15_69,
2016-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Auserd,1902,92,15,69,2,1902_92_15_69,
2016-02-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Auserd,1902,94,15,5,2,1902_94_15_5,
2016-03-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Auserd,1902,94,15,5,2,1902_94_15_5,
2016-07-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Auserd,1902,94,15,5,2,1902_94_15_5,
2016-08-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Auserd,1902,94,15,5,2,1902_94_15_5,
2016-09-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Auserd,1902,94,15,5,2,1902_94_15_5,
2016-10-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Auserd,1902,94,15,5,2,1902_94_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,97,15,5,7,1902_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,97,15,5,7,1902_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,97,15,5,7,1902_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,97,15,5,7,1902_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,97,15,5,7,1902_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Auserd,1902,97,15,5,7,1902_97_15_5,
2016-02-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Auserd,1902,108,15,5,5,1902_108_15_5,
2016-03-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Auserd,1902,108,15,5,5,1902_108_15_5,
2016-07-15,Lentils - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Auserd,1902,108,15,5,5,1902_108_15_5,
2016-08-15,Lentils - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,108,15,5,5,1902_108_15_5,
2016-09-15,Lentils - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Auserd,1902,108,15,5,5,1902_108_15_5,
2016-10-15,Lentils - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Auserd,1902,108,15,5,5,1902_108_15_5,
2016-02-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Auserd,1902,112,15,28,1,1902_112_15_28,
2016-03-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Auserd,1902,112,15,28,1,1902_112_15_28,
2016-07-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Auserd,1902,112,15,28,1,1902_112_15_28,
2016-08-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Auserd,1902,112,15,28,1,1902_112_15_28,
2016-09-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Auserd,1902,112,15,28,1,1902_112_15_28,
2016-10-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Auserd,1902,112,15,28,1,1902_112_15_28,
2016-02-15,Tomatoes - Retail,KG,vegetables and fruits,130.0,DZD,Algeria,Tindouf,383,Auserd,1902,114,15,5,4,1902_114_15_5,
2016-03-15,Tomatoes - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,114,15,5,4,1902_114_15_5,
2016-07-15,Tomatoes - Retail,KG,vegetables and fruits,70.0,DZD,Algeria,Tindouf,383,Auserd,1902,114,15,5,4,1902_114_15_5,
2016-08-15,Tomatoes - Retail,KG,vegetables and fruits,70.0,DZD,Algeria,Tindouf,383,Auserd,1902,114,15,5,4,1902_114_15_5,
2016-09-15,Tomatoes - Retail,KG,vegetables and fruits,70.0,DZD,Algeria,Tindouf,383,Auserd,1902,114,15,5,4,1902_114_15_5,
2016-10-15,Tomatoes - Retail,KG,vegetables and fruits,70.0,DZD,Algeria,Tindouf,383,Auserd,1902,114,15,5,4,1902_114_15_5,
2016-02-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Auserd,1902,137,15,15,6,1902_137_15_15,
2016-03-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Auserd,1902,137,15,15,6,1902_137_15_15,
2016-07-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,137,15,15,6,1902_137_15_15,
2016-08-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,137,15,15,6,1902_137_15_15,
2016-09-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,137,15,15,6,1902_137_15_15,
2016-10-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,137,15,15,6,1902_137_15_15,
2016-02-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,142,15,33,3,1902_142_15_33,
2016-03-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,142,15,33,3,1902_142_15_33,
2016-07-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,142,15,33,3,1902_142_15_33,
2016-08-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,142,15,33,3,1902_142_15_33,
2016-09-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,142,15,33,3,1902_142_15_33,
2016-10-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Auserd,1902,142,15,33,3,1902_142_15_33,
2016-02-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,166,15,5,4,1902_166_15_5,
2016-03-15,Carrots - Retail,KG,vegetables and fruits,90.0,DZD,Algeria,Tindouf,383,Auserd,1902,166,15,5,4,1902_166_15_5,
2016-07-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Tindouf,383,Auserd,1902,166,15,5,4,1902_166_15_5,
2016-08-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Tindouf,383,Auserd,1902,166,15,5,4,1902_166_15_5,
2016-09-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Tindouf,383,Auserd,1902,166,15,5,4,1902_166_15_5,
2016-10-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Tindouf,383,Auserd,1902,166,15,5,4,1902_166_15_5,
2016-02-15,Onions - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,173,15,5,4,1902_173_15_5,
2016-03-15,Onions - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Auserd,1902,173,15,5,4,1902_173_15_5,
2016-07-15,Onions - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Tindouf,383,Auserd,1902,173,15,5,4,1902_173_15_5,
2016-08-15,Onions - Retail,KG,vegetables and fruits,70.0,DZD,Algeria,Tindouf,383,Auserd,1902,173,15,5,4,1902_173_15_5,
2016-09-15,Onions - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Tindouf,383,Auserd,1902,173,15,5,4,1902_173_15_5,
2016-10-15,Onions - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Tindouf,383,Auserd,1902,173,15,5,4,1902_173_15_5,
2016-02-15,Bananas - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Tindouf,383,Auserd,1902,254,15,5,4,1902_254_15_5,
2016-03-15,Bananas - Retail,KG,vegetables and fruits,260.0,DZD,Algeria,Tindouf,383,Auserd,1902,254,15,5,4,1902_254_15_5,
2016-07-15,Bananas - Retail,KG,vegetables and fruits,350.0,DZD,Algeria,Tindouf,383,Auserd,1902,254,15,5,4,1902_254_15_5,
2016-08-15,Bananas - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Auserd,1902,254,15,5,4,1902_254_15_5,
2016-09-15,Bananas - Retail,KG,vegetables and fruits,350.0,DZD,Algeria,Tindouf,383,Auserd,1902,254,15,5,4,1902_254_15_5,
2016-10-15,Bananas - Retail,KG,vegetables and fruits,350.0,DZD,Algeria,Tindouf,383,Auserd,1902,254,15,5,4,1902_254_15_5,
2016-02-15,Fuel (diesel) - Retail,L,non-food,50.0,DZD,Algeria,Tindouf,383,Auserd,1902,284,15,15,8,1902_284_15_15,
2016-03-15,Fuel (diesel) - Retail,L,non-food,50.0,DZD,Algeria,Tindouf,383,Auserd,1902,284,15,15,8,1902_284_15_15,
2016-07-15,Fuel (diesel) - Retail,L,non-food,35.0,DZD,Algeria,Tindouf,383,Auserd,1902,284,15,15,8,1902_284_15_15,
2016-08-15,Fuel (diesel) - Retail,L,non-food,35.0,DZD,Algeria,Tindouf,383,Auserd,1902,284,15,15,8,1902_284_15_15,
2016-09-15,Fuel (diesel) - Retail,L,non-food,35.0,DZD,Algeria,Tindouf,383,Auserd,1902,284,15,15,8,1902_284_15_15,
2016-10-15,Fuel (diesel) - Retail,L,non-food,35.0,DZD,Algeria,Tindouf,383,Auserd,1902,284,15,15,8,1902_284_15_15,
2016-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,60.0,DZD,Algeria,Tindouf,383,Auserd,1902,285,15,15,8,1902_285_15_15,
2016-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,60.0,DZD,Algeria,Tindouf,383,Auserd,1902,285,15,15,8,1902_285_15_15,
2016-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,45.0,DZD,Algeria,Tindouf,383,Auserd,1902,285,15,15,8,1902_285_15_15,
2016-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,45.0,DZD,Algeria,Tindouf,383,Auserd,1902,285,15,15,8,1902_285_15_15,
2016-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,45.0,DZD,Algeria,Tindouf,383,Auserd,1902,285,15,15,8,1902_285_15_15,
2016-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,45.0,DZD,Algeria,Tindouf,383,Auserd,1902,285,15,15,8,1902_285_15_15,
2016-02-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,342,15,15,3,1902_342_15_15,
2016-03-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Auserd,1902,342,15,15,3,1902_342_15_15,
2016-07-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,342,15,15,3,1902_342_15_15,
2016-08-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,342,15,15,3,1902_342_15_15,
2016-09-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,342,15,15,3,1902_342_15_15,
2016-10-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,342,15,15,3,1902_342_15_15,
2016-02-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",85.0,DZD,Algeria,Tindouf,383,Auserd,1902,343,15,74,2,1902_343_15_74,
2016-03-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Auserd,1902,343,15,74,2,1902_343_15_74,
2016-07-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Auserd,1902,343,15,74,2,1902_343_15_74,
2016-08-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Auserd,1902,343,15,74,2,1902_343_15_74,
2016-09-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Auserd,1902,343,15,74,2,1902_343_15_74,
2016-10-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Auserd,1902,343,15,74,2,1902_343_15_74,
2016-02-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Auserd,1902,344,15,5,2,1902_344_15_5,
2016-03-15,Meat (camel) - Retail,KG,"meat, fish and eggs",650.0,DZD,Algeria,Tindouf,383,Auserd,1902,344,15,5,2,1902_344_15_5,
2016-07-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Auserd,1902,344,15,5,2,1902_344_15_5,
2016-08-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Auserd,1902,344,15,5,2,1902_344_15_5,
2016-09-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Auserd,1902,344,15,5,2,1902_344_15_5,
2016-10-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Auserd,1902,344,15,5,2,1902_344_15_5,
2016-02-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Auserd,1902,345,15,5,4,1902_345_15_5,
2016-03-15,Apples - Retail,KG,vegetables and fruits,260.0,DZD,Algeria,Tindouf,383,Auserd,1902,345,15,5,4,1902_345_15_5,
2016-07-15,Apples - Retail,KG,vegetables and fruits,400.0,DZD,Algeria,Tindouf,383,Auserd,1902,345,15,5,4,1902_345_15_5,
2016-08-15,Apples - Retail,KG,vegetables and fruits,350.0,DZD,Algeria,Tindouf,383,Auserd,1902,345,15,5,4,1902_345_15_5,
2016-09-15,Apples - Retail,KG,vegetables and fruits,450.0,DZD,Algeria,Tindouf,383,Auserd,1902,345,15,5,4,1902_345_15_5,
2016-10-15,Apples - Retail,KG,vegetables and fruits,400.0,DZD,Algeria,Tindouf,383,Auserd,1902,345,15,5,4,1902_345_15_5,
2016-02-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,357,15,75,7,1902_357_15_75,
2016-03-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Auserd,1902,357,15,75,7,1902_357_15_75,
2016-07-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Auserd,1902,357,15,75,7,1902_357_15_75,
2016-08-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Auserd,1902,357,15,75,7,1902_357_15_75,
2016-09-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Auserd,1902,357,15,75,7,1902_357_15_75,
2016-10-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Auserd,1902,357,15,75,7,1902_357_15_75,
2016-02-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,52,15,5,1,1903_52_15_5,1
2016-03-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,52,15,5,1,1903_52_15_5,1
2016-07-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Layoun,1903,52,15,5,1,1903_52_15_5,1
2016-08-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,52,15,5,1,1903_52_15_5,1
2016-09-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Layoun,1903,52,15,5,1,1903_52_15_5,1
2016-10-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Layoun,1903,52,15,5,1,1903_52_15_5,1
2016-02-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Layoun,1903,55,15,33,1,1903_55_15_33,
2016-03-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Layoun,1903,55,15,33,1,1903_55_15_33,
2016-07-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Layoun,1903,55,15,33,1,1903_55_15_33,
2016-08-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Layoun,1903,55,15,33,1,1903_55_15_33,
2016-09-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Layoun,1903,55,15,33,1,1903_55_15_33,
2016-10-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Layoun,1903,55,15,33,1,1903_55_15_33,
2016-02-15,Beans (white) - Retail,KG,pulses and nuts,180.0,DZD,Algeria,Tindouf,383,Layoun,1903,66,15,5,5,1903_66_15_5,
2016-03-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Layoun,1903,66,15,5,5,1903_66_15_5,
2016-07-15,Beans (white) - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Layoun,1903,66,15,5,5,1903_66_15_5,
2016-08-15,Beans (white) - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Layoun,1903,66,15,5,5,1903_66_15_5,
2016-09-15,Beans (white) - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Layoun,1903,66,15,5,5,1903_66_15_5,
2016-10-15,Beans (white) - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Layoun,1903,66,15,5,5,1903_66_15_5,
2016-02-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,81,15,15,3,1903_81_15_15,
2016-03-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,81,15,15,3,1903_81_15_15,
2016-07-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,81,15,15,3,1903_81_15_15,
2016-08-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,81,15,15,3,1903_81_15_15,
2016-09-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,81,15,15,3,1903_81_15_15,
2016-10-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,81,15,15,3,1903_81_15_15,
2016-02-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,83,15,5,1,1903_83_15_5,
2016-03-15,Potatoes - Retail,KG,cereals and tubers,70.0,DZD,Algeria,Tindouf,383,Layoun,1903,83,15,5,1,1903_83_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Layoun,1903,83,15,5,1,1903_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Layoun,1903,83,15,5,1,1903_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Layoun,1903,83,15,5,1,1903_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Layoun,1903,83,15,5,1,1903_83_15_5,
2016-02-15,Eggs - Retail,30 pcs,"meat, fish and eggs",320.0,DZD,Algeria,Tindouf,383,Layoun,1903,92,15,69,2,1903_92_15_69,
2016-03-15,Eggs - Retail,30 pcs,"meat, fish and eggs",280.0,DZD,Algeria,Tindouf,383,Layoun,1903,92,15,69,2,1903_92_15_69,
2016-07-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Layoun,1903,92,15,69,2,1903_92_15_69,
2016-08-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Layoun,1903,92,15,69,2,1903_92_15_69,
2016-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Layoun,1903,92,15,69,2,1903_92_15_69,
2016-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Layoun,1903,92,15,69,2,1903_92_15_69,
2016-02-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Layoun,1903,94,15,5,2,1903_94_15_5,
2016-03-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Layoun,1903,94,15,5,2,1903_94_15_5,
2016-07-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",360.0,DZD,Algeria,Tindouf,383,Layoun,1903,94,15,5,2,1903_94_15_5,
2016-08-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",360.0,DZD,Algeria,Tindouf,383,Layoun,1903,94,15,5,2,1903_94_15_5,
2016-09-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",360.0,DZD,Algeria,Tindouf,383,Layoun,1903,94,15,5,2,1903_94_15_5,
2016-10-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",360.0,DZD,Algeria,Tindouf,383,Layoun,1903,94,15,5,2,1903_94_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,97,15,5,7,1903_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Layoun,1903,97,15,5,7,1903_97_15_5,
